,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
853,853,30,entire,O,JJ,O
854,854,30,earth,B-PLACE,NN,O
855,855,30,with,O,IN,O
856,856,30,the,O,DT,O
857,857,30,object,O,NN,O
858,858,30,of,O,IN,O
859,859,30,slaying,O,VBG,O
860,860,30,Bhima,B-PER,NNP,O
861,861,30,.,O,.,O
862,862,31,But,O,CC,O
863,863,31,Bhima,B-PER,NNP,O
864,864,31,I,O,PRP,O
865,865,31,had,O,VBD,O
866,866,31,found,O,VBN,O
867,867,31,not,O,RB,O
868,868,31,.,O,.,O
869,869,32,By,O,IN,O
870,870,32,good,O,JJ,O
871,871,32,luck,O,NN,O
872,872,32,it,O,PRP,O
873,873,32,is,O,VBZ,O
874,874,32,that,O,IN,O
875,875,32,slayer,O,NN,O
876,876,32,of,O,IN,O
877,877,32,my,O,PRP$,O
878,878,32,brother,O,NN,O
879,879,32,",",O,",",O
880,880,32,whom,O,WP,O
881,881,32,I,O,PRP,O
882,882,32,had,O,VBD,O
883,883,32,been,O,VBN,O
884,884,32,seeking,O,VBG,O
885,885,32,so,O,RB,O
886,886,32,long,O,RB,O
887,887,32,",",O,",",O
888,888,32,hath,O,NN,O
889,889,32,come,O,NN,O
890,890,32,before,O,IN,O
891,891,32,me,O,PRP,O
892,892,32,!,O,.,O
893,893,33,It,O,PRP,O
894,894,33,was,O,VBD,O
895,895,33,he,O,PRP,O
896,896,33,who,O,WP,O
897,897,33,in,O,IN,O
898,898,33,the,O,DT,O
899,899,33,disguise,O,NN,O
900,900,33,of,O,IN,O
901,901,33,a,O,DT,O
902,902,33,Brahmana,B-COMMUNITY,NNP,O
903,903,33,slew,O,NN,O
904,904,33,my,O,PRP$,O
905,905,33,dear,O,JJ,O
906,906,33,brother,O,NN,O
907,907,33,Vaka,O,NNP,O
908,908,33,in,O,IN,O
909,909,33,the,O,DT,O
910,910,33,Vetrakiya,O,NNP,O
911,911,33,forest,O,NN,O
912,912,33,by,O,IN,O
913,913,33,virtue,O,NN,O
914,914,33,of,O,IN,O
915,915,33,his,O,PRP$,O
916,916,33,science,O,NN,O
917,917,33,.,O,.,O
918,918,34,He,O,PRP,O
919,919,34,hath,O,VBZ,O
920,920,34,truly,O,RB,O
921,921,34,no,O,DT,O
922,922,34,strength,O,NN,O
923,923,34,of,O,IN,O
924,924,34,arms,O,NNS,O
925,925,34,!,O,.,O
926,926,35,It,O,PRP,O
927,927,35,is,O,VBZ,O
928,928,35,also,O,RB,O
929,929,35,this,O,DT,O
930,930,35,one,O,CD,O
931,931,35,of,O,IN,O
932,932,35,wicked,O,JJ,O
933,933,35,soul,O,NN,O
934,934,35,who,O,WP,O
935,935,35,formerly,O,RB,O
936,936,35,slew,O,VBD,O
937,937,35,my,O,PRP$,O
938,938,35,dear,O,JJ,O
939,939,35,friend,O,NN,O
940,940,35,Hidimva,O,NNP,O
941,941,35,",",O,",",O
942,942,35,living,O,VBG,O
943,943,35,in,O,IN,O
944,944,35,this,O,DT,O
945,945,35,forest,O,NN,O
946,946,35,and,O,CC,O
947,947,35,ravished,O,VBD,O
948,948,35,his,O,PRP$,O
949,949,35,sister,O,NN,O
950,950,35,!,O,.,O
951,951,36,And,O,CC,O
952,952,36,that,O,DT,O
953,953,36,fool,O,JJ,O
954,954,36,hath,O,NN,O
955,955,36,now,O,RB,O
956,956,36,come,O,VBP,O
957,957,36,into,O,IN,O
958,958,36,this,O,DT,O
959,959,36,deep,O,JJ,O
960,960,36,forest,O,NN,O
961,961,36,of,O,IN,O
962,962,36,mine,O,NN,O
963,963,36,",",O,",",O
964,964,36,when,O,WRB,O
965,965,36,the,O,DT,O
966,966,36,night,O,NN,O
967,967,36,is,O,VBZ,O
968,968,36,half,O,JJ,O
969,969,36,spent,O,NN,O
970,970,36,",",O,",",O
971,971,36,even,O,RB,O
972,972,36,at,O,IN,O
973,973,36,the,O,DT,O
974,974,36,time,O,NN,O
975,975,36,when,O,WRB,O
976,976,36,we,O,PRP,O
977,977,36,wander,O,VBP,O
978,978,36,about,O,IN,O
979,979,36,!,O,.,O
980,980,37,Today,O,NN,O
981,981,37,I,O,PRP,O
982,982,37,will,O,MD,O
983,983,37,wreak,O,VB,O
984,984,37,my,O,PRP$,O
985,985,37,long-cherished,O,JJ,O
986,986,37,vengeance,O,NN,O
987,987,37,upon,O,IN,O
988,988,37,him,O,PRP,O
989,989,37,",",O,",",O
990,990,37,and,O,CC,O
991,991,37,I,O,PRP,O
992,992,37,will,O,MD,O
993,993,37,today,O,NN,O
994,994,37,gratify,O,VB,O
995,995,37,(,O,(,O
996,996,37,the,O,DT,O
997,997,37,manes,O,NNS,O
998,998,37,of,O,IN,O
999,999,37,),O,),O
1000,1000,37,Vaka,O,NNP,O
1001,1001,37,with,O,IN,O
1002,1002,37,his,O,PRP$,O
1003,1003,37,blood,O,NN,O
1004,1004,37,in,O,IN,O
1005,1005,37,plenty,O,NN,O
1006,1006,37,!,O,.,O
1007,1007,38,By,O,IN,O
1008,1008,38,slaying,O,VBG,O
1009,1009,38,this,O,DT,O
1010,1010,38,enemy,O,NN,O
1011,1011,38,of,O,IN,O
1012,1012,38,the,O,DT,O
1013,1013,38,Rakshasas,B-COMMUNITY,NNP,O
1014,1014,38,",",O,",",O
1015,1015,38,I,O,PRP,O
1016,1016,38,shall,O,MD,O
1017,1017,38,today,O,NN,O
1018,1018,38,be,O,VB,O
1019,1019,38,freed,O,VBN,O
1020,1020,38,from,O,IN,O
1021,1021,38,the,O,DT,O
1022,1022,38,debt,O,NN,O
1023,1023,38,I,O,PRP,O
1024,1024,38,owe,O,VBP,O
1025,1025,38,to,O,TO,O
1026,1026,38,my,O,PRP$,O
1027,1027,38,friend,O,NN,O
1028,1028,38,and,O,CC,O
1029,1029,38,my,O,PRP$,O
1030,1030,38,brother,O,NN,O
1031,1031,38,",",O,",",O
1032,1032,38,and,O,CC,O
1033,1033,38,thereby,O,RB,O
1034,1034,38,attain,O,VB,O
1035,1035,38,supreme,O,JJ,O
1036,1036,38,happiness,O,NN,O
1037,1037,38,!,O,.,O
1038,1038,39,If,O,IN,O
1039,1039,39,Bhimasena,B-PER,NNP,O
1040,1040,39,was,O,VBD,O
1041,1041,39,let,O,VBN,O
1042,1042,39,free,O,JJ,O
1043,1043,39,formerly,O,RB,O
1044,1044,39,by,O,IN,O
1045,1045,39,Vaka,O,NNP,O
1046,1046,39,",",O,",",O
1047,1047,39,today,O,NN,O
1048,1048,39,",",O,",",O
1049,1049,39,I,O,PRP,O
1050,1050,39,will,O,MD,O
1051,1051,39,devour,O,VB,O
1052,1052,39,him,O,PRP,O
1053,1053,39,in,O,IN,O
1054,1054,39,thy,O,NN,O
1055,1055,39,sight,O,NN,O
1056,1056,39,",",O,",",O
1057,1057,39,O,O,NNP,O
1058,1058,39,Yudhishthira,B-PER,NNP,O
1059,1059,39,!,O,.,O
1060,1060,40,And,O,CC,O
1061,1061,40,even,O,RB,O
1062,1062,40,as,O,IN,O
1063,1063,40,Agastya,B-PER,NNP,O
1064,1064,40,ate,O,VBP,O
1065,1065,40,up,O,RP,O
1066,1066,40,and,O,CC,O
1067,1067,40,digested,O,VBD,O
1068,1068,40,the,O,DT,O
1069,1069,40,mighty,O,NN,O
1070,1070,40,Asura,B-COMMUNITY,NNP,O
1071,1071,40,(,O,(,O
1072,1072,40,Vatapi,B-PER,NNP,O
1073,1073,40,),O,),O
1074,1074,40,I,O,PRP,O
1075,1075,40,will,O,MD,O
1076,1076,40,eat,O,VB,O
1077,1077,40,up,O,RP,O
1078,1078,40,and,O,CC,O
1079,1079,40,digest,O,VB,O
1080,1080,40,this,O,DT,O
1081,1081,40,Bhima,B-PER,NNP,O
1082,1082,40,!,O,.,O
1083,1083,40,',O,'',O
1084,1084,41,``,O,``,O
1085,1085,41,Vidura,B-PER,NNP,O
1086,1086,41,continued,O,VBD,O
1087,1087,41,",",O,",",O
1088,1088,41,'Thus,O,'',O
1089,1089,41,addressed,O,VBN,O
1090,1090,41,by,O,IN,O
1091,1091,41,the,O,DT,O
1092,1092,41,Rakshasa,B-COMMUNITY,NNP,O
1093,1093,41,",",O,",",O
1094,1094,41,the,O,DT,O
1095,1095,41,virtuous,O,JJ,O
1096,1096,41,Yudhishthira,B-PER,NNP,O
1097,1097,41,",",O,",",O
1098,1098,41,steadfast,O,NN,O
1099,1099,41,in,O,IN,O
1100,1100,41,his,O,PRP$,O
1101,1101,41,pledges,O,NNS,O
1102,1102,41,",",O,",",O
1103,1103,41,said,O,VBD,O
1104,1104,41,",",O,",",O
1105,1105,41,'It,O,'',O
1106,1106,41,can,O,MD,O
1107,1107,41,never,O,RB,O
1108,1108,41,be,O,VB,O
1109,1109,41,so,O,RB,O
1110,1110,41,",",O,",",O
1111,1111,41,--,O,:,O
1112,1112,41,and,O,CC,O
1113,1113,41,in,O,IN,O
1114,1114,41,anger,O,NN,O
1115,1115,41,rebuked,O,VBD,O
1116,1116,41,the,O,DT,O
1117,1117,41,Rakshasa,B-COMMUNITY,NNP,O
1118,1118,41,.,O,.,O
1119,1119,41,',O,'',O
1120,1120,42,The,O,DT,O
1121,1121,42,mighty-armed,O,JJ,O
1122,1122,42,Bhima,B-PER,NNP,O
1123,1123,42,then,O,RB,O
1124,1124,42,tore,O,VBD,O
1125,1125,42,up,O,RP,O
1126,1126,42,in,O,IN,O
1127,1127,42,haste,O,NN,O
1128,1128,42,a,O,DT,O
1129,1129,42,tree,O,NN,O
1130,1130,42,of,O,IN,O
1131,1131,42,the,O,DT,O
1132,1132,42,length,O,NN,O
1133,1133,42,of,O,IN,O
1134,1134,42,ten,O,JJ,O
1135,1135,42,Vyasas,O,NNP,O
1136,1136,42,and,O,CC,O
1137,1137,42,stripped,O,VBD,O
1138,1138,42,it,O,PRP,O
1139,1139,42,of,O,IN,O
1140,1140,42,its,O,PRP$,O
1141,1141,42,leaves,O,NNS,O
1142,1142,42,.,O,.,O
1143,1143,43,And,O,CC,O
1144,1144,43,in,O,IN,O
1145,1145,43,the,O,DT,O
1146,1146,43,space,O,NN,O
1147,1147,43,of,O,IN,O
1148,1148,43,a,O,DT,O
1149,1149,43,moment,O,NN,O
1150,1150,43,the,O,DT,O
1151,1151,43,ever-victorious,O,JJ,O
1152,1152,43,Arjuna,B-PER,NNP,O
1153,1153,43,stringed,O,VBD,O
1154,1154,43,his,O,PRP$,O
1155,1155,43,bow,O,NN,O
1156,1156,43,Gandiva,B-WEAPON&WAR_STRATEGY,NNP,O
1157,1157,43,possessing,O,VBG,O
1158,1158,43,the,O,DT,O
1159,1159,43,force,O,NN,O
1160,1160,43,of,O,IN,O
1161,1161,43,the,O,DT,O
1162,1162,43,thunderbolt,O,NN,O
1163,1163,43,.,O,.,O
1164,1164,44,And,O,CC,O
1165,1165,44,",",O,",",O
1166,1166,44,O,O,NNP,O
1167,1167,44,Bharata,B-PLACE,NNP,O
1168,1168,44,",",O,",",O
1169,1169,44,making,O,VBG,O
1170,1170,44,Jishnu,B-PER,NNP,O
1171,1171,44,desist,O,NN,O
1172,1172,44,",",O,",",O
1173,1173,44,Bhima,B-PER,NNP,O
1174,1174,44,approached,O,VBD,O
1175,1175,44,that,O,IN,O
1176,1176,44,Rakshasa,B-COMMUNITY,NNP,O
1177,1177,44,still,O,RB,O
1178,1178,44,roaring,O,VBG,O
1179,1179,44,like,O,IN,O
1180,1180,44,the,O,DT,O
1181,1181,44,clouds,O,NN,O
1182,1182,44,and,O,CC,O
1183,1183,44,said,O,VBD,O
1184,1184,44,unto,O,JJ,O
1185,1185,44,him,O,PRP,O
1186,1186,44,",",O,",",O
1187,1187,44,'Stay,O,'',O
1188,1188,44,!,O,.,O
1189,1189,45,Stay,O,NN,O
1190,1190,45,!,O,.,O
1191,1191,45,',O,'',O
1192,1192,46,And,O,CC,O
1193,1193,46,thus,O,RB,O
1194,1194,46,addressing,O,VBG,O
1195,1195,46,the,O,DT,O
1196,1196,46,cannibal,O,NN,O
1197,1197,46,",",O,",",O
1198,1198,46,and,O,CC,O
1199,1199,46,tightening,O,VBG,O
1200,1200,46,the,O,DT,O
1201,1201,46,cloth,O,NN,O
1202,1202,46,around,O,IN,O
1203,1203,46,his,O,PRP$,O
1204,1204,46,waist,O,NN,O
1205,1205,46,",",O,",",O
1206,1206,46,and,O,CC,O
1207,1207,46,rubbing,O,VBG,O
1208,1208,46,his,O,PRP$,O
1209,1209,46,palms,O,NN,O
1210,1210,46,",",O,",",O
1211,1211,46,and,O,CC,O
1212,1212,46,biting,O,VBG,O
1213,1213,46,his,O,PRP$,O
1214,1214,46,nether,O,NN,O
1215,1215,46,lip,O,NN,O
1216,1216,46,with,O,IN,O
1217,1217,46,his,O,PRP$,O
1218,1218,46,teeth,O,NNS,O
1219,1219,46,",",O,",",O
1220,1220,46,and,O,CC,O
1221,1221,46,armed,O,VBD,O
1222,1222,46,with,O,IN,O
1223,1223,46,the,O,DT,O
1224,1224,46,tree,O,NN,O
1225,1225,46,",",O,",",O
1226,1226,46,the,O,DT,O
1227,1227,46,powerful,O,JJ,O
1228,1228,46,Bhima,B-PER,NNP,O
1229,1229,46,rushed,O,VBD,O
1230,1230,46,towards,O,IN,O
1231,1231,46,the,O,DT,O
1232,1232,46,foe,O,NN,O
1233,1233,46,.,O,.,O
1234,1234,47,And,O,CC,O
1235,1235,47,like,O,IN,O
1236,1236,47,unto,O,JJ,O
1237,1237,47,Maghavat,O,NNP,O
1238,1238,47,hurling,O,VBG,O
1239,1239,47,his,O,PRP$,O
1240,1240,47,thunderbolt,O,NN,O
1241,1241,47,",",O,",",O
1242,1242,47,Bhima,B-PER,NNP,O
1243,1243,47,made,O,VBD,O
1244,1244,47,that,O,DT,O
1245,1245,47,tree,O,NN,O
1246,1246,47,",",O,",",O
1247,1247,47,resembling,O,VBG,O
1248,1248,47,the,O,DT,O
1249,1249,47,mace,O,NN,O
1250,1250,47,of,O,IN,O
1251,1251,47,Yama,B-PER,NNP,O
1252,1252,47,himself,O,PRP,O
1253,1253,47,descend,O,VBP,O
1254,1254,47,with,O,IN,O
1255,1255,47,force,O,NN,O
1256,1256,47,on,O,IN,O
1257,1257,47,the,O,DT,O
1258,1258,47,head,O,NN,O
1259,1259,47,of,O,IN,O
1260,1260,47,the,O,DT,O
1261,1261,47,cannibal,O,NN,O
1262,1262,47,.,O,.,O
1263,1263,48,The,O,DT,O
1264,1264,48,Rakshasa,B-COMMUNITY,NNP,O
1265,1265,48,",",O,",",O
1266,1266,48,however,O,RB,O
1267,1267,48,",",O,",",O
1268,1268,48,was,O,VBD,O
1269,1269,48,seen,O,VBN,O
1270,1270,48,to,O,TO,O
1271,1271,48,remain,O,VB,O
1272,1272,48,unmoved,O,JJ,O
1273,1273,48,at,O,IN,O
1274,1274,48,that,O,DT,O
1275,1275,48,blow,O,NN,O
1276,1276,48,",",O,",",O
1277,1277,48,and,O,CC,O
1278,1278,48,wavered,O,VBD,O
1279,1279,48,not,O,RB,O
1280,1280,48,in,O,IN,O
1281,1281,48,the,O,DT,O
1282,1282,48,conflict,O,NN,O
1283,1283,48,.,O,.,O
1284,1284,49,On,O,IN,O
1285,1285,49,the,O,DT,O
1286,1286,49,other,O,JJ,O
1287,1287,49,hand,O,NN,O
1288,1288,49,",",O,",",O
1289,1289,49,he,O,PRP,O
1290,1290,49,hurled,O,VBD,O
1291,1291,49,his,O,PRP$,O
1292,1292,49,lighted,O,JJ,O
1293,1293,49,brand,O,NN,O
1294,1294,49,",",O,",",O
1295,1295,49,flaming,O,VBG,O
1296,1296,49,like,O,IN,O
1297,1297,49,lightning,O,NN,O
1298,1298,49,",",O,",",O
1299,1299,49,at,O,IN,O
1300,1300,49,Bhima,B-PER,NNP,O
1301,1301,49,.,O,.,O
1302,1302,50,But,O,CC,O
1303,1303,50,that,O,DT,O
1304,1304,50,foremost,O,JJS,O
1305,1305,50,of,O,IN,O
1306,1306,50,warriors,O,NNS,O
1307,1307,50,turned,O,VBD,O
1308,1308,50,it,O,PRP,O
1309,1309,50,off,O,RP,O
1310,1310,50,with,O,IN,O
1311,1311,50,his,O,PRP$,O
1312,1312,50,left,O,JJ,O
1313,1313,50,foot,O,NN,O
1314,1314,50,in,O,IN,O
1315,1315,50,such,O,JJ,O
1316,1316,50,a,O,DT,O
1317,1317,50,way,O,NN,O
1318,1318,50,that,O,IN,O
1319,1319,50,it,O,PRP,O
1320,1320,50,went,O,VBD,O
1321,1321,50,back,O,RB,O
1322,1322,50,towards,O,IN,O
1323,1323,50,the,O,DT,O
1324,1324,50,Rakshasa,B-COMMUNITY,NNP,O
1325,1325,50,.,O,.,O
1326,1326,51,Then,O,RB,O
1327,1327,51,the,O,DT,O
1328,1328,51,fierce,O,JJ,O
1329,1329,51,Kirmira,O,NNP,O
1330,1330,51,on,O,IN,O
1331,1331,51,his,O,PRP$,O
1332,1332,51,part,O,NN,O
1333,1333,51,",",O,",",O
1334,1334,51,all,O,DT,O
1335,1335,51,on,O,IN,O
1336,1336,51,a,O,DT,O
1337,1337,51,sudden,O,JJ,O
1338,1338,51,uprooting,O,VBG,O
1339,1339,51,a,O,DT,O
1340,1340,51,tree,O,NN,O
1341,1341,51,darted,O,VBN,O
1342,1342,51,to,O,TO,O
1343,1343,51,the,O,DT,O
1344,1344,51,encounter,O,NN,O
1345,1345,51,like,O,IN,O
1346,1346,51,unto,O,IN,O
1347,1347,51,the,O,DT,O
1348,1348,51,mace,O,NN,O
1349,1349,51,bearing,O,NN,O
1350,1350,51,Yama,B-PER,NNP,O
1351,1351,51,himself,O,PRP,O
1352,1352,51,.,O,.,O
1353,1353,52,And,O,CC,O
1354,1354,52,that,O,DT,O
1355,1355,52,fight,O,NN,O
1356,1356,52,",",O,",",O
1357,1357,52,so,O,RB,O
1358,1358,52,destructive,O,JJ,O
1359,1359,52,of,O,IN,O
1360,1360,52,the,O,DT,O
1361,1361,52,trees,O,NNS,O
1362,1362,52,",",O,",",O
1363,1363,52,looked,O,VBD,O
1364,1364,52,like,O,IN,O
1365,1365,52,the,O,DT,O
1366,1366,52,encounter,O,NN,O
1367,1367,52,in,O,IN,O
1368,1368,52,days,O,NNS,O
1369,1369,52,of,O,IN,O
1370,1370,52,yore,O,NN,O
1371,1371,52,between,O,IN,O
1372,1372,52,the,O,DT,O
1373,1373,52,brothers,O,NNS,O
1374,1374,52,Vali,B-PER,NNP,O
1375,1375,52,and,O,CC,O
1376,1376,52,Sugriva,O,NNP,O
1377,1377,52,for,O,IN,O
1378,1378,52,the,O,DT,O
1379,1379,52,possession,O,NN,O
1380,1380,52,of,O,IN,O
1381,1381,52,the,O,DT,O
1382,1382,52,same,O,JJ,O
1383,1383,52,woman,O,NN,O
1384,1384,52,.,O,.,O
1385,1385,53,And,O,CC,O
1386,1386,53,the,O,DT,O
1387,1387,53,trees,O,NNS,O
1388,1388,53,struck,O,VBD,O
1389,1389,53,at,O,IN,O
1390,1390,53,the,O,DT,O
1391,1391,53,heads,O,NNS,O
1392,1392,53,of,O,IN,O
1393,1393,53,the,O,DT,O
1394,1394,53,combatants,O,NNS,O
1395,1395,53,",",O,",",O
1396,1396,53,were,O,VBD,O
1397,1397,53,broken,O,VBN,O
1398,1398,53,into,O,IN,O
1399,1399,53,shivers,O,NNS,O
1400,1400,53,",",O,",",O
1401,1401,53,like,O,IN,O
1402,1402,53,lotus-stalks,O,NNS,O
1403,1403,53,thrown,O,VBN,O
1404,1404,53,on,O,IN,O
1405,1405,53,the,O,DT,O
1406,1406,53,temples,O,NNS,O
1407,1407,53,of,O,IN,O
1408,1408,53,infuriate,O,JJ,O
1409,1409,53,elephants,O,NNS,O
1410,1410,53,.,O,.,O
1411,1411,54,And,O,CC,O
1412,1412,54,in,O,IN,O
1413,1413,54,that,O,DT,O
1414,1414,54,great,O,JJ,O
1415,1415,54,forest,O,NN,O
1416,1416,54,",",O,",",O
1417,1417,54,innumerable,O,JJ,O
1418,1418,54,trees,O,NNS,O
1419,1419,54,",",O,",",O
1420,1420,54,crushed,O,VBN,O
1421,1421,54,like,O,IN,O
1422,1422,54,unto,O,JJ,O
1423,1423,54,reeds,O,NNS,O
1424,1424,54,",",O,",",O
1425,1425,54,lay,O,VBD,O
1426,1426,54,scattered,O,VBN,O
1427,1427,54,as,O,IN,O
1428,1428,54,rags,O,NNS,O
1429,1429,54,.,O,.,O
1430,1430,55,That,O,DT,O
1431,1431,55,encounter,O,NN,O
1432,1432,55,with,O,IN,O
1433,1433,55,trees,O,NNS,O
1434,1434,55,between,O,IN,O
1435,1435,55,that,O,DT,O
1436,1436,55,foremost,O,NN,O
1437,1437,55,of,O,IN,O
1438,1438,55,Rakshasas,B-COMMUNITY,NNP,O
1439,1439,55,and,O,CC,O
1440,1440,55,that,O,IN,O
1441,1441,55,best,O,JJS,O
1442,1442,55,of,O,IN,O
1443,1443,55,men,O,NNS,O
1444,1444,55,",",O,",",O
1445,1445,55,O,O,NNP,O
1446,1446,55,thou,O,VBZ,O
1447,1447,55,bull,O,NN,O
1448,1448,55,of,O,IN,O
1449,1449,55,the,O,DT,O
1450,1450,55,Bharata,B-COMMUNITY,NNP,O
1451,1451,55,race,O,NN,O
1452,1452,55,",",O,",",O
1453,1453,55,lasted,O,VBN,O
1454,1454,55,but,O,CC,O
1455,1455,55,for,O,IN,O
1456,1456,55,a,O,DT,O
1457,1457,55,moment,O,NN,O
1458,1458,55,.,O,.,O
1459,1459,56,Then,O,RB,O
1460,1460,56,taking,O,VBG,O
1461,1461,56,up,O,RP,O
1462,1462,56,a,O,DT,O
1463,1463,56,crag,O,NN,O
1464,1464,56,",",O,",",O
1465,1465,56,the,O,DT,O
1466,1466,56,angry,O,JJ,O
1467,1467,56,Rakshasa,B-COMMUNITY,NNP,O
1468,1468,56,hurled,O,VBD,O
1469,1469,56,it,O,PRP,O
1470,1470,56,at,O,IN,O
1471,1471,56,Bhima,B-PER,NNP,O
1472,1472,56,standing,O,VBG,O
1473,1473,56,before,O,IN,O
1474,1474,56,him,O,PRP,O
1475,1475,56,",",O,",",O
1476,1476,56,but,O,CC,O
1477,1477,56,the,O,DT,O
1478,1478,56,latter,O,JJ,O
1479,1479,56,wavered,O,VBD,O
1480,1480,56,not,O,RB,O
1481,1481,56,.,O,.,O
1482,1482,57,Then,O,RB,O
1483,1483,57,like,O,IN,O
1484,1484,57,unto,O,JJ,O
1485,1485,57,Rahu,B-PER,NNP,O
1486,1486,57,going,O,VBG,O
1487,1487,57,to,O,TO,O
1488,1488,57,devour,O,VB,O
1489,1489,57,the,O,DT,O
1490,1490,57,sun,O,NN,O
1491,1491,57,dispersing,O,VBG,O
1492,1492,57,his,O,PRP$,O
1493,1493,57,rays,O,NNS,O
1494,1494,57,with,O,IN,O
1495,1495,57,extended,O,JJ,O
1496,1496,57,arms,O,NNS,O
1497,1497,57,",",O,",",O
1498,1498,57,the,O,DT,O
1499,1499,57,Rakshasa,B-COMMUNITY,NNP,O
1500,1500,57,with,O,IN,O
1501,1501,57,out-stretched,O,JJ,O
1502,1502,57,arms,O,NNS,O
1503,1503,57,darted,O,VBD,O
1504,1504,57,towards,O,NNS,O
1505,1505,57,Bhima,B-PER,NNP,O
1506,1506,57,",",O,",",O
1507,1507,57,who,O,WP,O
1508,1508,57,had,O,VBD,O
1509,1509,57,remained,O,VBN,O
1510,1510,57,firm,O,JJ,O
1511,1511,57,under,O,IN,O
1512,1512,57,the,O,DT,O
1513,1513,57,blow,O,NN,O
1514,1514,57,inflicted,O,VBN,O
1515,1515,57,with,O,IN,O
1516,1516,57,the,O,DT,O
1517,1517,57,crag,O,NN,O
1518,1518,57,.,O,.,O
1519,1519,58,And,O,CC,O
1520,1520,58,tugging,O,VBG,O
1521,1521,58,at,O,IN,O
1522,1522,58,and,O,CC,O
1523,1523,58,grappling,O,VBG,O
1524,1524,58,with,O,IN,O
1525,1525,58,each,O,DT,O
1526,1526,58,other,O,JJ,O
1527,1527,58,in,O,IN,O
1528,1528,58,diverse,O,JJ,O
1529,1529,58,ways,O,NNS,O
1530,1530,58,they,O,PRP,O
1531,1531,58,appeared,O,VBD,O
1532,1532,58,like,O,IN,O
1533,1533,58,two,O,CD,O
1534,1534,58,infuriate,O,NN,O
1535,1535,58,bulls,O,NNS,O
1536,1536,58,struggling,O,VBG,O
1537,1537,58,with,O,IN,O
1538,1538,58,each,O,DT,O
1539,1539,58,other,O,JJ,O
1540,1540,58,.,O,.,O
1541,1541,59,Or,O,CC,O
1542,1542,59,like,O,IN,O
1543,1543,59,unto,O,JJ,O
1544,1544,59,two,O,CD,O
1545,1545,59,mighty,O,NN,O
1546,1546,59,tigers,O,NNS,O
1547,1547,59,armed,O,VBD,O
1548,1548,59,with,O,IN,O
1549,1549,59,teeth,O,NNS,O
1550,1550,59,and,O,CC,O
1551,1551,59,claws,O,NNS,O
1552,1552,59,",",O,",",O
1553,1553,59,the,O,DT,O
1554,1554,59,encounter,O,NN,O
1555,1555,59,between,O,IN,O
1556,1556,59,them,O,PRP,O
1557,1557,59,waxed,O,VBD,O
1558,1558,59,fierce,O,NN,O
1559,1559,59,and,O,CC,O
1560,1560,59,hard,O,NN,O
1561,1561,59,.,O,.,O
1562,1562,60,And,O,CC,O
1563,1563,60,remembering,O,VBG,O
1564,1564,60,their,O,PRP$,O
1565,1565,60,(,O,(,O
1566,1566,60,late,O,RB,O
1567,1567,60,),O,),O
1568,1568,60,disgrace,O,NN,O
1569,1569,60,at,O,IN,O
1570,1570,60,the,O,DT,O
1571,1571,60,hands,O,NNS,O
1572,1572,60,of,O,IN,O
1573,1573,60,Duryodhana,B-PER,NNP,O
1574,1574,60,",",O,",",O
1575,1575,60,and,O,CC,O
1576,1576,60,proud,O,NN,O
1577,1577,60,of,O,IN,O
1578,1578,60,the,O,DT,O
1579,1579,60,strength,O,NN,O
1580,1580,60,of,O,IN,O
1581,1581,60,his,O,PRP$,O
1582,1582,60,arms,O,NNS,O
1583,1583,60,",",O,",",O
1584,1584,60,and,O,CC,O
1585,1585,60,conscious,O,JJ,O
1586,1586,60,also,O,RB,O
1587,1587,60,of,O,IN,O
1588,1588,60,Krishna,B-PER,NNP,O
1589,1589,60,looking,O,VBG,O
1590,1590,60,at,O,IN,O
1591,1591,60,him,O,PRP,O
1592,1592,60,",",O,",",O
1593,1593,60,Vrikodara,B-PER,NNP,O
1594,1594,60,began,O,VBD,O
1595,1595,60,to,O,TO,O
1596,1596,60,swell,O,VB,O
1597,1597,60,in,O,IN,O
1598,1598,60,vigour,O,NN,O
1599,1599,60,.,O,.,O
1600,1600,61,And,O,CC,O
1601,1601,61,fried,O,VBN,O
1602,1602,61,with,O,IN,O
1603,1603,61,anger,O,NN,O
1604,1604,61,",",O,",",O
1605,1605,61,Bhima,B-PER,NNP,O
1606,1606,61,seized,O,VBD,O
1607,1607,61,the,O,DT,O
1608,1608,61,Rakshasa,B-COMMUNITY,NNP,O
1609,1609,61,with,O,IN,O
1610,1610,61,his,O,PRP$,O
1611,1611,61,arms,O,NNS,O
1612,1612,61,",",O,",",O
1613,1613,61,as,O,IN,O
1614,1614,61,one,O,CD,O
1615,1615,61,elephant,O,NN,O
1616,1616,61,in,O,IN,O
1617,1617,61,rut,O,NN,O
1618,1618,61,seizeth,O,NN,O
1619,1619,61,another,O,DT,O
1620,1620,61,.,O,.,O
1621,1621,62,And,O,CC,O
1622,1622,62,the,O,DT,O
1623,1623,62,powerful,O,JJ,O
1624,1624,62,Rakshasa,O,NNP,O
1625,1625,62,also,O,RB,O
1626,1626,62,in,O,IN,O
1627,1627,62,his,O,PRP$,O
1628,1628,62,turn,O,NN,O
1629,1629,62,seized,O,VBD,O
1630,1630,62,his,O,PRP$,O
1631,1631,62,adversary,O,JJ,O
1632,1632,62,",",O,",",O
